nid,name,path,ntype,weight,data,lasttime
716073837,stp_Trepp_LoanAnalysisData_second,spEED.CDO.stp_Trepp_LoanAnalysisData_second,sp,NULL,NULL,NULL
960527001,stp_Empirasign_AddDealerOfferLog,spEED.dbo.stp_Empirasign_AddDealerOfferLog,sp,NULL,NULL,NULL
569105118,stp_Maintenance_CreateEmeaVarFeed,spEED.dbo.stp_Maintenance_CreateEmeaVarFeed,sp,NULL,NULL,NULL
1818541612,stp_LP_Collat_GetOne11Loans,spEED.dbo.stp_LP_Collat_GetOne11Loans,sp,NULL,NULL,NULL
1861841945,stp_Loader_CMBX_PostLoadOperations,spEED.dbo.stp_Loader_CMBX_PostLoadOperations,sp,NULL,NULL,NULL
1846258328,DUEDIL_GetDueDilFileContent,spEED.dbo.DUEDIL_GetDueDilFileContent,sp,NULL,NULL,NULL
1341963857,stp_Loader_CUBE_LoadStarSchema,spEED.dbo.stp_Loader_CUBE_LoadStarSchema,sp,NULL,NULL,NULL
1906105831,udf_GetOFHEOQuarter,spEED.dbo.udf_GetOFHEOQuarter,Function,NULL,NULL,NULL
437445924,stp_Get_SVCR_DELQ_2YRS,spEED.dbo.stp_Get_SVCR_DELQ_2YRS,sp,NULL,NULL,NULL
1029018847,stp_LP_Replines_CreateBatch_customcohorts,spEED.dbo.stp_LP_Replines_CreateBatch_customcohorts,sp,NULL,NULL,NULL
1046867392,DUEDIL_Override_Values_view,spEED.dbo.DUEDIL_Override_Values_view,view,NULL,NULL,NULL
259584063,GetBondBalance,spEED.CDO.GetBondBalance,Function,NULL,NULL,NULL
675402817,stp_IDS_Transformer_spEED_FutueOptions_3,spEED.dbo.stp_IDS_Transformer_spEED_FutueOptions_3,sp,NULL,NULL,NULL
740197687,stp_Maintenance_FetchLossDefaultVectorsRunInfo,spEED.dbo.stp_Maintenance_FetchLossDefaultVectorsRunInfo,sp,NULL,NULL,NULL
2133582639,stp_Loader_Batch_StartFullImportProcess,spEED.dbo.stp_Loader_Batch_StartFullImportProcess,sp,NULL,NULL,NULL
359724384,stp_Maintenance_GetStaleData,spEED.dbo.stp_Maintenance_GetStaleData,sp,NULL,NULL,NULL
532990517,DUEDIL_GetMonthlyCapitalReport,spEED.dbo.DUEDIL_GetMonthlyCapitalReport,sp,NULL,NULL,NULL
541961007,stp_Query_FetchDealData,spEED.dbo.stp_Query_FetchDealData,sp,NULL,NULL,NULL
1575012692,sp_app_get_perm_user,spEED.app.sp_app_get_perm_user,sp,NULL,NULL,NULL
117444784,BaselCalc_STAR_LoadAssetRecords,spEED.dbo.BaselCalc_STAR_LoadAssetRecords,sp,NULL,NULL,NULL
579181509,stp_Query_GetTreppDataForCitiMarkets,spEED.dbo.stp_Query_GetTreppDataForCitiMarkets,sp,NULL,NULL,NULL
1430712595,stp_Loader_Intex_RefreshSchemaAggregates1,spEED.dbo.stp_Loader_Intex_RefreshSchemaAggregates1,sp,NULL,NULL,NULL
1559676604,stp_CUBE_RecreateABXCubeFacttbl,spEED.dbo.stp_CUBE_RecreateABXCubeFacttbl,sp,NULL,NULL,NULL
2031918906,stp_JOB_GetAllJobsStatus,spEED.dbo.stp_JOB_GetAllJobsStatus,sp,NULL,NULL,NULL
1064104023,stp_Loader_LP_Servicer_Advance_Rates,spEED.dbo.stp_Loader_LP_Servicer_Advance_Rates,sp,NULL,NULL,NULL
1383649414,GENESIS_Load_Securitization_Indicative,spEED.dbo.GENESIS_Load_Securitization_Indicative,sp,NULL,NULL,NULL
1555184986,stp_Loader_RefreshXRef_PostLoadOperations,spEED.dbo.stp_Loader_RefreshXRef_PostLoadOperations,sp,NULL,NULL,NULL
2045171723,RPT_DELQ_sp_1,spEED.EURO.RPT_DELQ_sp_1,sp,NULL,NULL,NULL
469446038,stp_Get_SVCR_LS_Snapshot,spEED.dbo.stp_Get_SVCR_LS_Snapshot,sp,NULL,NULL,NULL
1144443201,stp_Loader_Hamper_PostloadOperations,spEED.dbo.stp_Loader_Hamper_PostloadOperations,sp,NULL,NULL,NULL
1499920465,stp_Loader_BBrgRatingsWatch_PostLoadOperations,spEED.dbo.stp_Loader_BBrgRatingsWatch_PostLoadOperations,sp,NULL,NULL,NULL
1797333913,stp_Loader_Intex_RefreshCollateralAggregates,spEED.dbo.stp_Loader_Intex_RefreshCollateralAggregates,sp,NULL,NULL,NULL
1683797356,stp_LP_Loanagg_GetAllDealHis,spEED.dbo.stp_LP_Loanagg_GetAllDealHis,sp,NULL,NULL,NULL
243531951,stp_populate_ABX_Aggregates_MonthEnd,spEED.dbo.stp_populate_ABX_Aggregates_MonthEnd,sp,NULL,NULL,NULL
656721392,stp_Loader_Inventory_Clear_Staging_IntexDealsFound,spEED.dbo.stp_Loader_Inventory_Clear_Staging_IntexDealsFound,sp,NULL,NULL,NULL
2059258491,stp_LP_Loader_LoanaggMonthsInLastDelinqState,spEED.dbo.stp_LP_Loader_LoanaggMonthsInLastDelinqState,sp,NULL,NULL,NULL
2100514862,stp_LP_Loanagg_CreateBatch_CohortVintage,spEED.dbo.stp_LP_Loanagg_CreateBatch_CohortVintage,sp,NULL,NULL,NULL
188436341,stp_IDS_Transformer_spEED_ACA,spEED.dbo.stp_IDS_Transformer_spEED_ACA,sp,NULL,NULL,NULL
938954917,stp_IDS_Transformer_Classification_Code_Mapping_Read,spEED.dbo.stp_IDS_Transformer_Classification_Code_Mapping_Read,sp,NULL,NULL,NULL
1038327159,stp_Loader_ABSNet_U_ClassIsin_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_ClassIsin_PostloadOperations,sp,NULL,NULL,NULL
83023577,stp_Loader_CMBSCompass_PreLoadOperations,spEED.CMBS.stp_Loader_CMBSCompass_PreLoadOperations,sp,NULL,NULL,NULL
494728915,stp_LP_Loader_UpdateLPRuleLoanMod,spEED.dbo.stp_LP_Loader_UpdateLPRuleLoanMod,sp,NULL,NULL,NULL
1688197610,stp_ABSNET_GetFilesToRefresh,spEED.dbo.stp_ABSNET_GetFilesToRefresh,sp,NULL,NULL,NULL
1703013148,sp_app_update_user,spEED.app.sp_app_update_user,sp,NULL,NULL,03:18.2
1785694801,RPT_InterestType_sp_1,spEED.EURO.RPT_InterestType_sp_1,sp,NULL,NULL,NULL
57923428,getLastBusinessDay,spEED.dbo.getLastBusinessDay,Function,NULL,NULL,NULL
341445582,GENESIS_Output_Trailer,spEED.dbo.GENESIS_Output_Trailer,sp,NULL,NULL,NULL
1185543407,stp_GetUsageStats_Tier3,spEED.dbo.stp_GetUsageStats_Tier3,sp,NULL,NULL,NULL
1393544148,stp_LP_Replines_CreateBatch_customcohorts_dy,spEED.dbo.stp_LP_Replines_CreateBatch_customcohorts_dy,sp,NULL,NULL,NULL
1852025829,GetMonthLastBusinessDay,spEED.dbo.GetMonthLastBusinessDay,Function,NULL,NULL,NULL
1877581727,vw_ImportErrors_LP,spEED.dbo.vw_ImportErrors_LP,view,NULL,NULL,NULL
1970106059,udf_GetMonthsBetweenQuarters,spEED.dbo.udf_GetMonthsBetweenQuarters,Function,NULL,NULL,NULL
83531381,stp_app_getBondWaterfallData,spEED.dbo.stp_app_getBondWaterfallData,sp,NULL,NULL,NULL
1431012179,sp_app_add_new_user,spEED.app.sp_app_add_new_user,sp,NULL,NULL,30:21.2
1771153355,stp_RunStateAggregates,spEED.dbo.stp_RunStateAggregates,sp,NULL,NULL,49:54.4
734091293,LP_Load_GroupAggregates_ForLoanGroups_Extended,spEED.dbo.LP_Load_GroupAggregates_ForLoanGroups_Extended,sp,NULL,NULL,NULL
1351779973,PADWITHZEROS,spEED.CMBS.PADWITHZEROS,Function,NULL,NULL,NULL
1961070768,stp_MergeTrancheLoan,spEED.dbo.stp_MergeTrancheLoan,sp,NULL,NULL,NULL
97239947,stp_LP_Loanagg_GetGroupHis,spEED.dbo.stp_LP_Loanagg_GetGroupHis,sp,NULL,NULL,NULL
638885593,RAPID_NAV_TRANCHE_RESULTS,spEED.CDO.RAPID_NAV_TRANCHE_RESULTS,view,NULL,NULL,NULL
694657918,Intex_Diversity_NP_Industry,spEED.CDO.Intex_Diversity_NP_Industry,view,NULL,NULL,32:59.1
694657918,Intex_Diversity_NP_Industry,spEED.CDO.Intex_Diversity_NP_Industry,view,NULL,NULL,32:59.1
723402988,stp_IDS_Transformer_Trepp_AttachmentPoints_3,spEED.dbo.stp_IDS_Transformer_Trepp_AttachmentPoints_3,sp,NULL,NULL,NULL
1515256553,stp_LP_Loanagg_CreateDeal,spEED.dbo.stp_LP_Loanagg_CreateDeal,sp,NULL,NULL,NULL
1590661110,Intex_Diversity_NP_Industry,spEED.EURO.Intex_Diversity_NP_Industry,view,NULL,NULL,32:59.1
1590661110,Intex_Diversity_NP_Industry,spEED.EURO.Intex_Diversity_NP_Industry,view,NULL,NULL,32:59.1
2971237,stp_LP_Loanagg_CreateDeal_Delta,spEED.dbo.stp_LP_Loanagg_CreateDeal_Delta,sp,NULL,NULL,NULL
654534011,stp_Loader_NEOBVAL_MergeToMain,spEED.dbo.stp_Loader_NEOBVAL_MergeToMain,sp,NULL,NULL,NULL
1078307647,stp_insert_AllCusipAggregates_bbrg,spEED.dbo.stp_insert_AllCusipAggregates_bbrg,sp,NULL,NULL,NULL
1259255641,stp_LP_Replines_CreateCohortRRM,spEED.dbo.stp_LP_Replines_CreateCohortRRM,sp,NULL,NULL,NULL
1846297637,stp_Test_LPAggregates,spEED.dbo.stp_Test_LPAggregates,sp,NULL,NULL,NULL
1861282086,stp_Loader_SyncspIRIT_PreLoadOperations,spEED.dbo.stp_Loader_SyncspIRIT_PreLoadOperations,sp,NULL,NULL,NULL
1387256097,stp_LP_Replines_GetTag,spEED.dbo.stp_LP_Replines_GetTag,sp,NULL,NULL,NULL
1736497365,GettblOf_BBrgName,spEED.dbo.GettblOf_BBrgName,tbl Func,NULL,NULL,NULL
1850593781,UDF_GetHighestRating,spEED.dbo.UDF_GetHighestRating,Function,NULL,NULL,NULL
411005091,Intex_Trigger_Misc,spEED.dbo.Intex_Trigger_Misc,view,NULL,NULL,NULL
6655467,Intex_OptRedeem,spEED.ABS.Intex_OptRedeem,view,NULL,NULL,32:59.1
6655467,Intex_OptRedeem,spEED.ABS.Intex_OptRedeem,view,NULL,NULL,32:59.1
326656607,Intex_OptRedeem,spEED.CMBS.Intex_OptRedeem,view,NULL,NULL,32:59.1
326656607,Intex_OptRedeem,spEED.CMBS.Intex_OptRedeem,view,NULL,NULL,32:59.1
950658830,Intex_OptRedeem,spEED.CDO.Intex_OptRedeem,view,NULL,NULL,32:59.1
950658830,Intex_OptRedeem,spEED.CDO.Intex_OptRedeem,view,NULL,NULL,32:59.1
1286660027,Intex_OptRedeem,spEED.EURO.Intex_OptRedeem,view,NULL,NULL,32:59.1
1286660027,Intex_OptRedeem,spEED.EURO.Intex_OptRedeem,view,NULL,NULL,32:59.1
1574713108,stp_Alert_PMCPriceBreaks,spEED.dbo.stp_Alert_PMCPriceBreaks,sp,NULL,NULL,NULL
1783065488,GetWARF,spEED.CDO.GetWARF,Function,NULL,NULL,NULL
1867257807,stp_LP_Loanagg_CreateBatch_Cohort,spEED.dbo.stp_LP_Loanagg_CreateBatch_Cohort,sp,NULL,NULL,NULL
86655752,Intex_StandardVarsDisplay,spEED.ABS.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
86655752,Intex_StandardVarsDisplay,spEED.ABS.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
86655752,Intex_StandardVarsDisplay,spEED.ABS.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
86655752,Intex_StandardVarsDisplay,spEED.ABS.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
263828152,stp_Loader_LossProjections_PreLoadOperations,spEED.dbo.stp_Loader_LossProjections_PreLoadOperations,sp,NULL,NULL,NULL
518657291,Intex_StandardVarsDisplay,spEED.CMBS.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
518657291,Intex_StandardVarsDisplay,spEED.CMBS.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
518657291,Intex_StandardVarsDisplay,spEED.CMBS.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
518657291,Intex_StandardVarsDisplay,spEED.CMBS.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
901447577,stp_SVCR_Timeline,spEED.dbo.stp_SVCR_Timeline,sp,NULL,NULL,NULL
1643257009,stp_LP_Loanagg_BuildIndexes,spEED.dbo.stp_LP_Loanagg_BuildIndexes,sp,NULL,NULL,NULL
1030659115,Intex_StandardVarsDisplay,spEED.CDO.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
1030659115,Intex_StandardVarsDisplay,spEED.CDO.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
1030659115,Intex_StandardVarsDisplay,spEED.CDO.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
1030659115,Intex_StandardVarsDisplay,spEED.CDO.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
1349996286,CusipsWithDocIssues,spEED.dbo.CusipsWithDocIssues,view,NULL,NULL,NULL
1446660597,Intex_StandardVarsDisplay,spEED.EURO.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
1446660597,Intex_StandardVarsDisplay,spEED.EURO.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
1446660597,Intex_StandardVarsDisplay,spEED.EURO.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
1446660597,Intex_StandardVarsDisplay,spEED.EURO.Intex_StandardVarsDisplay,view,NULL,NULL,32:59.8
72387327,stp_Query_FetchDealInfo,spEED.dbo.stp_Query_FetchDealInfo,sp,NULL,NULL,NULL
506953378,stp_LP_loanagg_CreateCohort_custom2,spEED.dbo.stp_LP_loanagg_CreateCohort_custom2,sp,NULL,NULL,NULL
1319011780,stp_LP_Minis_group,spEED.dbo.stp_LP_Minis_group,sp,NULL,NULL,NULL
1894297808,stp_Loader_LP_PreLoadOperations,spEED.dbo.stp_Loader_LP_PreLoadOperations,sp,NULL,NULL,NULL
2093771062,stp_Tier3_Nonagy_Classification,spEED.dbo.stp_Tier3_Nonagy_Classification,sp,NULL,NULL,NULL
1841806019,stp_Loader_ABSNet_U_PoolPerformance1_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_PoolPerformance1_PostloadOperations,sp,NULL,NULL,NULL
1877842002,stp_Loader_CMBX_PreLoadOperations,spEED.dbo.stp_Loader_CMBX_PreLoadOperations,sp,NULL,NULL,NULL
923866358,stp_Query_FetchLossDefaultVectorsRunInfo,spEED.dbo.stp_Query_FetchLossDefaultVectorsRunInfo,sp,NULL,NULL,NULL
942886676,stp_Alert_IntexMergeErrors,spEED.dbo.stp_Alert_IntexMergeErrors,sp,NULL,NULL,NULL
1675257123,stp_LP_Loanagg_PostLoadOperations_Deal,spEED.dbo.stp_LP_Loanagg_PostLoadOperations_Deal,sp,NULL,NULL,NULL
2775763,LP_StageTimeStamp_Stop,spEED.dbo.LP_StageTimeStamp_Stop,sp,NULL,NULL,NULL
243401278,BaselCalc_STAR_AssetData_GroundGroups,spEED.dbo.BaselCalc_STAR_AssetData_GroundGroups,sp,NULL,NULL,NULL
614657633,Intex_Diversity_Industry,spEED.CDO.Intex_Diversity_Industry,view,NULL,NULL,32:59.1
614657633,Intex_Diversity_Industry,spEED.CDO.Intex_Diversity_Industry,view,NULL,NULL,32:59.1
718729713,stp_ABSNET_DeleteFromRemitInfo,spEED.dbo.stp_ABSNET_DeleteFromRemitInfo,sp,NULL,NULL,NULL
721541754,TIER3_EMEA_S2_VIEW_to_delete,spEED.dbo.TIER3_EMEA_S2_VIEW_to_delete,view,NULL,NULL,NULL
1558660996,Intex_Diversity_Industry,spEED.EURO.Intex_Diversity_Industry,view,NULL,NULL,32:59.1
1558660996,Intex_Diversity_Industry,spEED.EURO.Intex_Diversity_Industry,view,NULL,NULL,32:59.1
625541412,TIER3_NA_STRAT_VIEW_to_delete,spEED.dbo.TIER3_NA_STRAT_VIEW_to_delete,view,NULL,NULL,NULL
553821085,stp_Loader_LPCollatRaw_PostloadOperations,spEED.dbo.stp_Loader_LPCollatRaw_PostloadOperations,sp,NULL,NULL,NULL
1842821627,udf_GetDateCompletedFC,spEED.dbo.udf_GetDateCompletedFC,Function,NULL,NULL,NULL
54655638,Intex_StdVarMapping,spEED.ABS.Intex_StdVarMapping,view,NULL,NULL,32:59.1
54655638,Intex_StdVarMapping,spEED.ABS.Intex_StdVarMapping,view,NULL,NULL,32:59.1
54655638,Intex_StdVarMapping,spEED.ABS.Intex_StdVarMapping,view,NULL,NULL,32:59.1
438657006,Intex_StdVarMapping,spEED.CMBS.Intex_StdVarMapping,view,NULL,NULL,32:59.1
438657006,Intex_StdVarMapping,spEED.CMBS.Intex_StdVarMapping,view,NULL,NULL,32:59.1
438657006,Intex_StdVarMapping,spEED.CMBS.Intex_StdVarMapping,view,NULL,NULL,32:59.1
998659001,Intex_StdVarMapping,spEED.CDO.Intex_StdVarMapping,view,NULL,NULL,32:59.1
998659001,Intex_StdVarMapping,spEED.CDO.Intex_StdVarMapping,view,NULL,NULL,32:59.1
998659001,Intex_StdVarMapping,spEED.CDO.Intex_StdVarMapping,view,NULL,NULL,32:59.1
1382660369,Intex_StdVarMapping,spEED.EURO.Intex_StdVarMapping,view,NULL,NULL,32:59.1
1382660369,Intex_StdVarMapping,spEED.EURO.Intex_StdVarMapping,view,NULL,NULL,32:59.1
1382660369,Intex_StdVarMapping,spEED.EURO.Intex_StdVarMapping,view,NULL,NULL,32:59.1
99531438,stp_app_GetIndexDeal,spEED.dbo.stp_app_GetIndexDeal,sp,NULL,NULL,NULL
953158541,stp_Load_Trepp_PostloadOperations,spEED.dbo.stp_Load_Trepp_PostloadOperations,sp,NULL,NULL,NULL
1022730796,stp_Loader_Markit_TRX_PreloadOperations,spEED.dbo.stp_Loader_Markit_TRX_PreloadOperations,sp,NULL,NULL,NULL
2018158285,udf_Get_LP_ProductID,spEED.dbo.udf_Get_LP_ProductID,Function,NULL,NULL,NULL
733883073,stp_Loader_Costar_PreLoadOperations,spEED.dbo.stp_Loader_Costar_PreLoadOperations,sp,NULL,NULL,NULL
871778263,Intex_TriggerHistory_ParseLatestTriggerValues,spEED.CDO.Intex_TriggerHistory_ParseLatestTriggerValues,sp,NULL,NULL,NULL
1445684298,stp_CAMPS_FetchMissingSectorMappings,spEED.dbo.stp_CAMPS_FetchMissingSectorMappings,sp,NULL,NULL,NULL
1755257408,stp_LP_Loanagg_GetGroupCDR,spEED.dbo.stp_LP_Loanagg_GetGroupCDR,sp,NULL,NULL,NULL
1845581613,vw_ImportErrors_Intex,spEED.dbo.vw_ImportErrors_Intex,view,NULL,NULL,05:45.0
1845581613,vw_ImportErrors_Intex,spEED.dbo.vw_ImportErrors_Intex,view,NULL,NULL,33:43.7
410393177,DUEDIL_LoadTrades_RMBS,spEED.dbo.DUEDIL_LoadTrades_RMBS,sp,NULL,NULL,NULL
475304903,stp_Loader_HamperCloses_PreLoadOperations,spEED.dbo.stp_Loader_HamperCloses_PreLoadOperations,sp,NULL,NULL,NULL
643402703,stp_IDS_Transformer_spEED_Desk_Classifications_3,spEED.dbo.stp_IDS_Transformer_spEED_Desk_Classifications_3,sp,NULL,NULL,NULL
785541982,TIER3_EMEA_OASYS_VIEW_AS_ETPL_to_delete,spEED.dbo.TIER3_EMEA_OASYS_VIEW_AS_ETPL_to_delete,view,NULL,NULL,NULL
845883472,stp_Get_SVCR_MOD_Hist_Advancing,spEED.dbo.stp_Get_SVCR_MOD_Hist_Advancing,sp,NULL,NULL,NULL
171993281,udf_Get4BD_AND_6BD,spEED.dbo.udf_Get4BD_AND_6BD,tbl Func,NULL,NULL,NULL
678397586,stp_LP_Query_GetDealForMSR,spEED.dbo.stp_LP_Query_GetDealForMSR,sp,NULL,NULL,NULL
688721506,udf_ClassifyCusips,spEED.dbo.udf_ClassifyCusips,Function,NULL,NULL,NULL
1798258157,stp_Run_AllCusipAggregates,spEED.dbo.stp_Run_AllCusipAggregates,sp,NULL,NULL,NULL
1172967305,stp_Maintenance_DataCheck_GetListOfCusips,spEED.dbo.stp_Maintenance_DataCheck_GetListOfCusips,sp,NULL,NULL,NULL
1510296440,stp_GetHPACalcs,spEED.dbo.stp_GetHPACalcs,sp,NULL,NULL,NULL
1973334540,stp_Loader_AMC_PreLoadOperations,spEED.dbo.stp_Loader_AMC_PreLoadOperations,sp,NULL,NULL,NULL
291024318,stp_Loader_PPR_PreLoadOperations,spEED.CMBS.stp_Loader_PPR_PreLoadOperations,sp,NULL,NULL,NULL
827149992,stp_Loader_OFHEO_PreLoadOperations,spEED.dbo.stp_Loader_OFHEO_PreLoadOperations,sp,NULL,NULL,NULL
829883415,stp_Get_SVCR_Mode_Perf_2,spEED.dbo.stp_Get_SVCR_Mode_Perf_2,sp,NULL,NULL,NULL
1111115149,stp_LP_Loanagg_CustomCohort_PostCalc,spEED.dbo.stp_LP_Loanagg_CustomCohort_PostCalc,sp,NULL,NULL,NULL
1495012407,sp_app_delete_role_cr_node,spEED.app.sp_app_delete_role_cr_node,sp,NULL,NULL,NULL
141959582,stp_Query_FetchCallInfo,spEED.dbo.stp_Query_FetchCallInfo,sp,NULL,NULL,NULL
1893842059,stp_Loader_IOS_PostLoadOperations,spEED.dbo.stp_Loader_IOS_PostLoadOperations,sp,NULL,NULL,NULL
259401335,stp_Run_AllCusipAggregates_BaselCalcs,spEED.dbo.stp_Run_AllCusipAggregates_BaselCalcs,sp,NULL,NULL,NULL
123251594,stp_Loader_Intex_History_European_PreLoadOperations,spEED.EURO.stp_Loader_Intex_History_European_PreLoadOperations,sp,NULL,NULL,NULL
2081806874,stp_Loader_Intex_History_PostLoadOperations,spEED.dbo.stp_Loader_Intex_History_PostLoadOperations,sp,NULL,NULL,NULL
2131187038,Intex_History_ABRE,spEED.EURO.Intex_History_ABRE,view,NULL,NULL,NULL
2140351931,p_Reader_SaveUpdatedDeal,spEED.dbo.p_Reader_SaveUpdatedDeal,sp,NULL,NULL,NULL
734729770,stp_ABSNET_GetFilesToDelete,spEED.dbo.stp_ABSNET_GetFilesToDelete,sp,NULL,NULL,NULL
1493436940,DUEDIL_GetImageFiles,spEED.dbo.DUEDIL_GetImageFiles,sp,NULL,NULL,NULL
1720497308,stp_Query_GetPrismData,spEED.dbo.stp_Query_GetPrismData,sp,NULL,NULL,NULL
2079554692,stp_Loader_GPFeed_PreLoadOperations,spEED.dbo.stp_Loader_GPFeed_PreLoadOperations,sp,NULL,NULL,NULL
309757798,stp_Loader_NEOBVAL_InsertFromS2,spEED.dbo.stp_Loader_NEOBVAL_InsertFromS2,sp,NULL,NULL,NULL
739741938,stp_RunGroupRiskMeasures_UpdateDistFields,spEED.dbo.stp_RunGroupRiskMeasures_UpdateDistFields,sp,NULL,NULL,NULL
1377544091,stp_LP_Replines_CreateCohort_custom_dy,spEED.dbo.stp_LP_Replines_CreateCohort_custom_dy,sp,NULL,NULL,NULL
1589580701,stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,spEED.dbo.stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,sp,NULL,NULL,05:23.7
1589580701,stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,spEED.dbo.stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,sp,NULL,NULL,06:52.3
1589580701,stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,spEED.dbo.stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,sp,NULL,NULL,08:30.5
32159310,p_Reader_GetListOfMissingDestinationtbls,spEED.dbo.p_Reader_GetListOfMissingDestinationtbls,sp,NULL,NULL,NULL
82919467,stp_Get_Trepp_Deal_List,spEED.CMBS.stp_Get_Trepp_Deal_List,sp,NULL,NULL,NULL
2033806703,stp_Loader_ABSNet_UPipe_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_UPipe_PostloadOperations,sp,NULL,NULL,NULL
645758995,util_Scripttbl,spEED.dbo.util_Scripttbl,sp,NULL,NULL,NULL
905822339,stp_Loader_LPHistNew_ProcessBatch,spEED.dbo.stp_Loader_LPHistNew_ProcessBatch,sp,NULL,NULL,NULL
1054327216,stp_Loader_ABSNet_U_ClassPerformance_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_ClassPerformance_PostloadOperations,sp,NULL,NULL,NULL
300436740,stp_IDS_Transformer_spEED_RealtimeLosses,spEED.dbo.stp_IDS_Transformer_spEED_RealtimeLosses,sp,NULL,NULL,NULL
613446551,stp_LP_Report_Shelf,spEED.dbo.stp_LP_Report_Shelf,sp,NULL,NULL,NULL
1146539218,stp_LP_Collat_GetDeal,spEED.dbo.stp_LP_Collat_GetDeal,sp,NULL,NULL,NULL
1826821570,stp_LP_Minis,spEED.dbo.stp_LP_Minis,sp,NULL,NULL,NULL
51531267,stp_app_getABXIndex,spEED.dbo.stp_app_getABXIndex,sp,NULL,NULL,NULL
1061682930,TreppPropDetail,spEED.dbo.TreppPropDetail,Function,NULL,NULL,NULL
751042157,p_Reader_Intex_GetCMOFileInfo,spEED.dbo.p_Reader_Intex_GetCMOFileInfo,sp,NULL,NULL,NULL
548990574,DUEDIL_GetMonthlyCapitalReportUS,spEED.dbo.DUEDIL_GetMonthlyCapitalReportUS,sp,NULL,NULL,NULL
745769714,stp_Ofheo_IndexMapping,spEED.dbo.stp_Ofheo_IndexMapping,sp,NULL,NULL,NULL
840767194,stp_LP_BWIC_FetchCusipData_NZ,spEED.dbo.stp_LP_BWIC_FetchCusipData_NZ,sp,NULL,NULL,NULL
1490924483,stp_LP_Run_LPCollat_Intex_Group_Mapping,spEED.dbo.stp_LP_Run_LPCollat_Intex_Group_Mapping,sp,NULL,NULL,NULL
1896445880,Rapid_DEAL_CAPITAL_STRUCTURE,spEED.CDO.Rapid_DEAL_CAPITAL_STRUCTURE,view,NULL,NULL,NULL
691402874,stp_IDS_Transformer_spEED_IDSI_Prices_3,spEED.dbo.stp_IDS_Transformer_spEED_IDSI_Prices_3,sp,NULL,NULL,NULL
1558713051,stp_LP_Loanagg_GetCohortHis_Hist,spEED.dbo.stp_LP_Loanagg_GetCohortHis_Hist,sp,NULL,NULL,NULL
1779537423,UDF_GetSubordinateGroupName,spEED.dbo.UDF_GetSubordinateGroupName,Function,NULL,NULL,NULL
1829581556,stp_Loader_Batch_GetNextBatchOfDeals,spEED.dbo.stp_Loader_Batch_GetNextBatchOfDeals,sp,NULL,NULL,00:00.7
2043258434,stp_LP_Loanagg_CreateMonthsInLastDelinqState,spEED.dbo.stp_LP_Loanagg_CreateMonthsInLastDelinqState,sp,NULL,NULL,NULL
797883301,stp_Get_SVCR_MOD_Hist,spEED.dbo.stp_Get_SVCR_MOD_Hist,sp,NULL,NULL,NULL
1998239215,stp_All_ACA_TABLES_BACKUP,spEED.AGY.stp_All_ACA_TABLES_BACKUP,sp,NULL,NULL,NULL
2085907544,stp_get_exactMatcher,spEED.dbo.stp_get_exactMatcher,sp,NULL,NULL,NULL
1240039849,stp_Loader_EuropeanDW_PostLoadOperations,spEED.dbo.stp_Loader_EuropeanDW_PostLoadOperations,sp,NULL,NULL,NULL
829362865,stp_CreateSpecPoolsData_Staging,spEED.AGY.stp_CreateSpecPoolsData_Staging,sp,NULL,NULL,NULL
1367011951,proc_DataXFer_ABSNET_GenericNew,spEED.dbo.proc_DataXFer_ABSNET_GenericNew,sp,NULL,NULL,NULL
1751729343,stp_Query_GetCMBXBidListInfo,spEED.dbo.stp_Query_GetCMBXBidListInfo,sp,NULL,NULL,NULL
81435364,Split,spEED.dbo.Split,tbl Func,NULL,NULL,NULL
1393700313,stp_Loader_CMBXSpreadsCalc_PostLoadOperations,spEED.dbo.stp_Loader_CMBXSpreadsCalc_PostLoadOperations,sp,NULL,NULL,NULL
